id,assets,liabilities,buffer,weights
12750,0.285803,0.259177,21.73,23.27498
12751,2.680729,2.360607,30.47,36.511336
12752,283.93574,268.071954,44.17,597.177694
12753,0.0179,0.014633,69.24,70.272533
12754,46.216083,42.2656,60.96,150.441683
12755,1.301758,1.172483,42.47,45.944241
12756,0.186344,0.163655,51.06,52.409999
12757,0.001481,0.001268,48.27,49.272749
12758,0.022743,0.019711,67.34,68.382454
12759,0.493147,0.448771,70.71,72.651918
12760,0.192525,0.170967,44.56,45.923492
12761,2.70409,2.36929,30.5,36.57338
12762,0.147811,0.129217,26.61,27.887028
12763,0.005699,0.005056,41.18,42.190755
12764,0.143825,0.131564,37.78,39.055389
12765,0.021069,0.019132,69.16,70.200201
12766,0.060332,0.055141,57.62,58.735473
12767,1.852158,1.694592,11.01,15.55675
12768,0.180751,0.161754,50.71,52.052505
12769,4.92957,4.607451,59.22,69.757021
12770,3.121338,2.804341,22.7,29.625679
12771,0.270472,0.24401,48.51,50.024482
12772,0.130866,0.116389,45.78,47.027255
12773,82.977985,78.717369,27.75,190.445354
